episode_id,entry_anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,entry_event_family,entry_signal_bar_open_utc,entry_decision_available_utc,entry_execution_bar_open_utc,entry_price,execution_status,research_scope,episode_end_utc,symbol
OPT-LONG-569111bbb9dede8b,TSLA-PR-0028,O:TSLA251226C00445000,CALL,445.0,2025-12-26,14,0.0,DISCOVERY,CONTINUATION,2025-12-11T17:30:00+00:00,2025-12-11T17:45:00+00:00,2025-12-11T17:45:00+00:00,15.35,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-26T23:59:59.999999+00:00,TSLA
OPT-LONG-4ae3d8e4da9b0360,TSLA-PR-0028,O:TSLA251226P00445000,PUT,445.0,2025-12-26,14,0.0,DISCOVERY,CONTINUATION,2025-12-11T17:30:00+00:00,2025-12-11T17:45:00+00:00,2025-12-11T17:45:00+00:00,13.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-26T23:59:59.999999+00:00,TSLA
OPT-LONG-bb4b16e8494dc68d,TSLA-PR-0028,O:TSLA260109C00445000,CALL,445.0,2026-01-09,30,0.0,DISCOVERY,CONTINUATION,2025-12-11T17:30:00+00:00,2025-12-11T17:45:00+00:00,2025-12-11T17:45:00+00:00,23.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-01-01T17:45:00+00:00,TSLA
OPT-LONG-9f8c612db6b3c370,TSLA-PR-0028,O:TSLA260109P00445000,PUT,445.0,2026-01-09,30,0.0,DISCOVERY,CONTINUATION,2025-12-11T17:30:00+00:00,2025-12-11T17:45:00+00:00,2025-12-11T17:45:00+00:00,21.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-01-01T17:45:00+00:00,TSLA
OPT-LONG-121dd4a8a4293343,TSLA-PR-0029,O:TSLA260130C00440000,CALL,440.0,2026-01-30,14,0.0,DISCOVERY,CONTINUATION,2026-01-16T18:15:00+00:00,2026-01-16T18:30:00+00:00,2026-01-16T18:30:00+00:00,17.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-01-30T23:59:59.999999+00:00,TSLA
OPT-LONG-d5d98c70d5702202,TSLA-PR-0029,O:TSLA260130P00440000,PUT,440.0,2026-01-30,14,0.0,DISCOVERY,CONTINUATION,2026-01-16T18:15:00+00:00,2026-01-16T18:30:00+00:00,2026-01-16T18:30:00+00:00,16.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-01-30T23:59:59.999999+00:00,TSLA
OPT-LONG-dc089ba06d6776e4,TSLA-PR-0029,O:TSLA260213C00440000,CALL,440.0,2026-02-13,30,0.0,DISCOVERY,CONTINUATION,2026-01-16T18:15:00+00:00,2026-01-16T18:30:00+00:00,2026-01-16T18:30:00+00:00,23.25,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-06T18:30:00+00:00,TSLA
OPT-LONG-c2a3e9fe578f6064,TSLA-PR-0029,O:TSLA260213P00440000,PUT,440.0,2026-02-13,30,0.0,DISCOVERY,CONTINUATION,2026-01-16T18:15:00+00:00,2026-01-16T18:30:00+00:00,2026-01-16T18:30:00+00:00,21.37,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-06T18:30:00+00:00,TSLA
OPT-LONG-72a95f4527f7560c,TSLA-PR-0030,O:TSLA260211C00437500,CALL,437.5,2026-02-11,14,0.0,DISCOVERY,ENTRY_FORMING,2026-01-28T14:45:00+00:00,2026-01-28T15:00:00+00:00,2026-01-28T15:00:00+00:00,17.77,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-11T23:59:59.999999+00:00,TSLA
OPT-LONG-2cc17b9350a9a203,TSLA-PR-0030,O:TSLA260227C00435000,CALL,435.0,2026-02-27,30,0.0,DISCOVERY,ENTRY_FORMING,2026-01-28T14:45:00+00:00,2026-01-28T15:00:00+00:00,2026-01-28T15:00:00+00:00,25.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-18T15:00:00+00:00,TSLA
OPT-LONG-f7c65613ee109830,TSLA-PR-0030,O:TSLA260227P00435000,PUT,435.0,2026-02-27,30,0.0,DISCOVERY,ENTRY_FORMING,2026-01-28T14:45:00+00:00,2026-01-28T15:00:00+00:00,2026-01-28T15:00:00+00:00,21.95,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-18T15:00:00+00:00,TSLA
OPT-LONG-8d62bfd74df4fee7,TSLA-PR-0031,O:TSLA260218C00425000,CALL,425.0,2026-02-18,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-04T14:30:00+00:00,2026-02-04T14:45:00+00:00,2026-02-04T14:45:00+00:00,12.49,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-18T23:59:59.999999+00:00,TSLA
OPT-LONG-a4779805e1a19b64,TSLA-PR-0031,O:TSLA260218P00425000,PUT,425.0,2026-02-18,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-04T14:30:00+00:00,2026-02-04T14:45:00+00:00,2026-02-04T14:45:00+00:00,14.67,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-18T23:59:59.999999+00:00,TSLA
OPT-LONG-58dcabfe0d8ca58c,TSLA-PR-0031,O:TSLA260306C00425000,CALL,425.0,2026-03-06,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-04T14:30:00+00:00,2026-02-04T14:45:00+00:00,2026-02-04T14:45:00+00:00,21.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-25T14:45:00+00:00,TSLA
OPT-LONG-3d81e821ef816ac5,TSLA-PR-0031,O:TSLA260306P00425000,PUT,425.0,2026-03-06,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-04T14:30:00+00:00,2026-02-04T14:45:00+00:00,2026-02-04T14:45:00+00:00,21.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-25T14:45:00+00:00,TSLA
OPT-LONG-2c48dbaaf6a1ce1a,TSLA-PR-0032,O:TSLA260218C00410000,CALL,410.0,2026-02-18,14,0.0,HOLDOUT,CONTINUATION,2026-02-04T19:45:00+00:00,2026-02-04T20:00:00+00:00,2026-02-04T20:00:00+00:00,13.83,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-18T23:59:59.999999+00:00,TSLA
OPT-LONG-036124b4cd81e442,TSLA-PR-0032,O:TSLA260218P00410000,PUT,410.0,2026-02-18,14,0.0,HOLDOUT,CONTINUATION,2026-02-04T19:45:00+00:00,2026-02-04T20:00:00+00:00,2026-02-04T20:00:00+00:00,14.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-18T23:59:59.999999+00:00,TSLA
OPT-LONG-c13a042880bad380,TSLA-PR-0032,O:TSLA260306C00410000,CALL,410.0,2026-03-06,30,0.0,HOLDOUT,CONTINUATION,2026-02-04T19:45:00+00:00,2026-02-04T20:00:00+00:00,2026-02-04T20:00:00+00:00,21.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-25T20:00:00+00:00,TSLA
OPT-LONG-32f67e3dc78b79d1,TSLA-PR-0032,O:TSLA260306P00410000,PUT,410.0,2026-03-06,30,0.0,HOLDOUT,CONTINUATION,2026-02-04T19:45:00+00:00,2026-02-04T20:00:00+00:00,2026-02-04T20:00:00+00:00,21.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-25T20:00:00+00:00,TSLA
OPT-LONG-0fe32f760c21a7da,TSLA-PR-0034,O:TSLA260309C00410000,CALL,410.0,2026-03-09,14,0.0,HOLDOUT,CONTINUATION,2026-02-24T19:00:00+00:00,2026-02-24T19:15:00+00:00,2026-02-24T19:15:00+00:00,11.08,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-09T23:59:59.999999+00:00,TSLA
OPT-LONG-ce9fd84e5373077c,TSLA-PR-0034,O:TSLA260327C00410000,CALL,410.0,2026-03-27,30,0.0,HOLDOUT,CONTINUATION,2026-02-24T19:00:00+00:00,2026-02-24T19:15:00+00:00,2026-02-24T19:15:00+00:00,19.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-17T19:15:00+00:00,TSLA
OPT-LONG-6a10720c949854de,TSLA-PR-0034,O:TSLA260327P00410000,PUT,410.0,2026-03-27,30,0.0,HOLDOUT,CONTINUATION,2026-02-24T19:00:00+00:00,2026-02-24T19:15:00+00:00,2026-02-24T19:15:00+00:00,19.6,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-17T19:15:00+00:00,TSLA
OPT-LONG-fc6edf421bf7ca09,TSLA-PR-0035,O:TSLA260330C00400000,CALL,400.0,2026-03-30,14,0.0,HOLDOUT,ENTRY_FORMING,2026-03-17T14:30:00+00:00,2026-03-17T14:45:00+00:00,2026-03-17T14:45:00+00:00,11.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-30T23:59:59.999999+00:00,TSLA
OPT-LONG-298a86dd0c03401f,TSLA-PR-0035,O:TSLA260330P00400000,PUT,400.0,2026-03-30,14,0.0,HOLDOUT,ENTRY_FORMING,2026-03-17T14:30:00+00:00,2026-03-17T14:45:00+00:00,2026-03-17T14:45:00+00:00,11.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-30T23:59:59.999999+00:00,TSLA
OPT-LONG-21f923dd210a2cb3,TSLA-PR-0035,O:TSLA260417C00400000,CALL,400.0,2026-04-17,30,0.0,HOLDOUT,ENTRY_FORMING,2026-03-17T14:30:00+00:00,2026-03-17T14:45:00+00:00,2026-03-17T14:45:00+00:00,19.55,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-07T14:45:00+00:00,TSLA
OPT-LONG-b9fcd97d5679d93a,TSLA-PR-0035,O:TSLA260417P00400000,PUT,400.0,2026-04-17,30,0.0,HOLDOUT,ENTRY_FORMING,2026-03-17T14:30:00+00:00,2026-03-17T14:45:00+00:00,2026-03-17T14:45:00+00:00,18.55,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-07T14:45:00+00:00,TSLA
OPT-LONG-05588c7703c8a8df,TSLA-PR-0036,O:TSLA260401P00402500,PUT,402.5,2026-04-01,14,0.0,HOLDOUT,CONTINUATION,2026-03-18T13:30:00+00:00,2026-03-18T13:45:00+00:00,2026-03-18T13:45:00+00:00,12.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-01T23:59:59.999999+00:00,TSLA
OPT-LONG-0f5ae4e10b4a375b,TSLA-PR-0036,O:TSLA260417C00400000,CALL,400.0,2026-04-17,30,0.0,HOLDOUT,CONTINUATION,2026-03-18T13:30:00+00:00,2026-03-18T13:45:00+00:00,2026-03-18T13:45:00+00:00,20.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-08T13:45:00+00:00,TSLA
OPT-LONG-d1685f337fc95755,TSLA-PR-0036,O:TSLA260417P00400000,PUT,400.0,2026-04-17,30,0.0,HOLDOUT,CONTINUATION,2026-03-18T13:30:00+00:00,2026-03-18T13:45:00+00:00,2026-03-18T13:45:00+00:00,16.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-08T13:45:00+00:00,TSLA
OPT-LONG-b8e74ea206570133,TSLA-PR-0037,O:TSLA260506C00390000,CALL,390.0,2026-05-06,14,0.0,HOLDOUT,ENTRY_FORMING,2026-04-22T14:00:00+00:00,2026-04-22T14:15:00+00:00,2026-04-22T14:15:00+00:00,16.37,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-06T23:59:59.999999+00:00,TSLA
OPT-LONG-28118365eaae9127,TSLA-PR-0037,O:TSLA260506P00390000,PUT,390.0,2026-05-06,14,0.0,HOLDOUT,ENTRY_FORMING,2026-04-22T14:00:00+00:00,2026-04-22T14:15:00+00:00,2026-04-22T14:15:00+00:00,14.28,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-06T23:59:59.999999+00:00,TSLA
OPT-LONG-7d362ef018c6974a,TSLA-PR-0037,O:TSLA260522C00390000,CALL,390.0,2026-05-22,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-22T14:00:00+00:00,2026-04-22T14:15:00+00:00,2026-04-22T14:15:00+00:00,22.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-13T14:15:00+00:00,TSLA
OPT-LONG-94bb10cd7ec57cb6,TSLA-PR-0037,O:TSLA260522P00390000,PUT,390.0,2026-05-22,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-22T14:00:00+00:00,2026-04-22T14:15:00+00:00,2026-04-22T14:15:00+00:00,19.6,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-13T14:15:00+00:00,TSLA
OPT-LONG-e1559414255da00e,TSLA-PR-0038,O:TSLA260605C00395000,CALL,395.0,2026-06-05,30,0.0,HOLDOUT,CONTINUATION,2026-05-04T17:15:00+00:00,2026-05-04T17:30:00+00:00,2026-05-04T17:30:00+00:00,19.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-25T17:30:00+00:00,TSLA
OPT-LONG-0069b42479d7a246,TSLA-PR-0038,O:TSLA260605P00395000,PUT,395.0,2026-06-05,30,0.0,HOLDOUT,CONTINUATION,2026-05-04T17:15:00+00:00,2026-05-04T17:30:00+00:00,2026-05-04T17:30:00+00:00,19.45,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-25T17:30:00+00:00,TSLA
OPT-LONG-e2483441777112a1,TSLA-PR-0039,O:TSLA260526C00440000,CALL,440.0,2026-05-26,14,0.0,HOLDOUT,CONTINUATION,2026-05-11T15:45:00+00:00,2026-05-11T16:00:00+00:00,2026-05-11T16:00:00+00:00,15.7,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-26T23:59:59.999999+00:00,TSLA
OPT-LONG-ddfd76bf8019e7b0,TSLA-PR-0039,O:TSLA260526P00440000,PUT,440.0,2026-05-26,14,0.0,HOLDOUT,CONTINUATION,2026-05-11T15:45:00+00:00,2026-05-11T16:00:00+00:00,2026-05-11T16:00:00+00:00,16.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-26T23:59:59.999999+00:00,TSLA
OPT-LONG-beab851504d01e95,TSLA-PR-0039,O:TSLA260612C00440000,CALL,440.0,2026-06-12,30,0.0,HOLDOUT,CONTINUATION,2026-05-11T15:45:00+00:00,2026-05-11T16:00:00+00:00,2026-05-11T16:00:00+00:00,23.55,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-01T16:00:00+00:00,TSLA
OPT-LONG-b2367a02eda3b895,TSLA-PR-0039,O:TSLA260612P00440000,PUT,440.0,2026-06-12,30,0.0,HOLDOUT,CONTINUATION,2026-05-11T15:45:00+00:00,2026-05-11T16:00:00+00:00,2026-05-11T16:00:00+00:00,24.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-01T16:00:00+00:00,TSLA
OPT-LONG-1a3b7cf7991478d8,TSLA-PR-0040,O:TSLA260603C00410000,CALL,410.0,2026-06-03,14,0.0,HOLDOUT,ENTRY_FORMING,2026-05-20T14:00:00+00:00,2026-05-20T14:15:00+00:00,2026-05-20T14:15:00+00:00,13.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-03T23:59:59.999999+00:00,TSLA
OPT-LONG-18904ac608e9717c,TSLA-PR-0040,O:TSLA260603P00410000,PUT,410.0,2026-06-03,14,0.0,HOLDOUT,ENTRY_FORMING,2026-05-20T14:00:00+00:00,2026-05-20T14:15:00+00:00,2026-05-20T14:15:00+00:00,14.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-03T23:59:59.999999+00:00,TSLA
OPT-LONG-b0f91a04cf3af3b2,TSLA-PR-0040,O:TSLA260618C00407500,CALL,407.5,2026-06-18,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-20T14:00:00+00:00,2026-05-20T14:15:00+00:00,2026-05-20T14:15:00+00:00,22.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-10T14:15:00+00:00,TSLA
OPT-LONG-af8a1866b7c3e340,TSLA-PR-0040,O:TSLA260618P00407500,PUT,407.5,2026-06-18,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-20T14:00:00+00:00,2026-05-20T14:15:00+00:00,2026-05-20T14:15:00+00:00,19.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-10T14:15:00+00:00,TSLA
OPT-LONG-d396f47234fc4310,TSLA-PR-0041,O:TSLA260626C00445000,CALL,445.0,2026-06-26,30,0.0,HOLDOUT,CONTINUATION,2026-05-28T19:15:00+00:00,2026-05-28T19:30:00+00:00,2026-05-28T19:30:00+00:00,22.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-18T19:30:00+00:00,TSLA
OPT-LONG-1de330efa0d64d4b,TSLA-PR-0043,O:TSLA260731C00425000,CALL,425.0,2026-07-31,30,0.0,HOLDOUT,CONTINUATION,2026-07-01T19:30:00+00:00,2026-07-01T19:45:00+00:00,2026-07-01T19:45:00+00:00,23.84,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-22T19:45:00+00:00,TSLA
OPT-LONG-f136be029cd2b627,TSLA-PR-0043,O:TSLA260731P00425000,PUT,425.0,2026-07-31,30,0.0,HOLDOUT,CONTINUATION,2026-07-01T19:30:00+00:00,2026-07-01T19:45:00+00:00,2026-07-01T19:45:00+00:00,20.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-22T19:45:00+00:00,TSLA
OPT-LONG-a63028ee0e927e40,TSLA-PR-0046,O:TSLA260824C00332500,CALL,332.5,2026-08-24,14,0.0,HOLDOUT,CONTINUATION,2026-08-11T19:30:00+00:00,2026-08-11T19:45:00+00:00,2026-08-11T19:45:00+00:00,9.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-24T23:59:59.999999+00:00,TSLA
OPT-LONG-03b762c77de2a88d,TSLA-PR-0046,O:TSLA260824P00332500,PUT,332.5,2026-08-24,14,0.0,HOLDOUT,CONTINUATION,2026-08-11T19:30:00+00:00,2026-08-11T19:45:00+00:00,2026-08-11T19:45:00+00:00,9.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-24T23:59:59.999999+00:00,TSLA
OPT-LONG-54910eef09fe57c7,TSLA-PR-0046,O:TSLA260911P00330000,PUT,330.0,2026-09-11,30,0.0,HOLDOUT,CONTINUATION,2026-08-11T19:30:00+00:00,2026-08-11T19:45:00+00:00,2026-08-11T19:45:00+00:00,12.97,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-09-01T19:45:00+00:00,TSLA
OPT-LONG-2653a1c87da9fb5e,U-PR-0001,O:U240906C00017000,CALL,17.0,2024-09-06,14,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,0.83,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,U
OPT-LONG-4ded24053687653b,U-PR-0004,O:U241011C00023500,CALL,23.5,2024-10-11,14,0.0,DISCOVERY,CONTINUATION,2024-09-30T13:30:00+00:00,2024-09-30T13:45:00+00:00,2024-09-30T13:45:00+00:00,1.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-11T23:59:59.999999+00:00,U
OPT-LONG-096a441d6c0fb869,U-PR-0004,O:U241101C00023000,CALL,23.0,2024-11-01,30,0.0,DISCOVERY,CONTINUATION,2024-09-30T13:30:00+00:00,2024-09-30T13:45:00+00:00,2024-09-30T13:45:00+00:00,2.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-21T13:45:00+00:00,U
OPT-LONG-068ca28111f794c6,U-PR-0005,O:U241101C00022000,CALL,22.0,2024-11-01,14,0.0,DISCOVERY,ENTRY_FORMING,2024-10-18T19:30:00+00:00,2024-10-18T19:45:00+00:00,2024-10-18T19:45:00+00:00,1.06,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-01T23:59:59.999999+00:00,U
OPT-LONG-c3619deffc03a508,U-PR-0005,O:U241115C00022000,CALL,22.0,2024-11-15,30,0.0,DISCOVERY,ENTRY_FORMING,2024-10-18T19:30:00+00:00,2024-10-18T19:45:00+00:00,2024-10-18T19:45:00+00:00,2.06,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-08T19:45:00+00:00,U
OPT-LONG-a336ef364d684caf,U-PR-0006,O:U241122C00022500,CALL,22.5,2024-11-22,14,0.0,DISCOVERY,CONTINUATION,2024-11-07T20:00:00+00:00,2024-11-07T20:15:00+00:00,2024-11-07T20:15:00+00:00,1.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-22T23:59:59.999999+00:00,U
OPT-LONG-534cd0df40422559,U-PR-0009,O:U250124C00023000,CALL,23.0,2025-01-24,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-08T20:00:00+00:00,2025-01-08T20:15:00+00:00,2025-01-08T20:15:00+00:00,2.03,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-24T23:59:59.999999+00:00,U
OPT-LONG-6b06e37c849690c2,U-PR-0010,O:U250221C00021500,CALL,21.5,2025-02-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-02-10T14:30:00+00:00,2025-02-10T14:45:00+00:00,2025-02-10T14:45:00+00:00,1.43,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-21T23:59:59.999999+00:00,U
OPT-LONG-f38c58d5cd60c47a,U-PR-0012,O:U250417C00021000,CALL,21.0,2025-04-17,30,0.0,DISCOVERY,CONTINUATION,2025-03-18T17:45:00+00:00,2025-03-18T18:00:00+00:00,2025-03-18T18:00:00+00:00,1.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-04-08T18:00:00+00:00,U
OPT-LONG-24b7c8bc21cc7a84,U-PR-0015,O:U250523C00022000,CALL,22.0,2025-05-23,14,0.0,DISCOVERY,CONTINUATION,2025-05-12T13:30:00+00:00,2025-05-12T13:45:00+00:00,2025-05-12T13:45:00+00:00,0.64,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-23T23:59:59.999999+00:00,U
OPT-LONG-284c4c0347c96213,U-PR-0023,O:U251017C00046000,CALL,46.0,2025-10-17,30,0.0,DISCOVERY,CONTINUATION,2025-09-15T19:00:00+00:00,2025-09-15T19:15:00+00:00,2025-09-15T19:15:00+00:00,4.03,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-06T19:15:00+00:00,U
OPT-LONG-df350b79704f157c,U-PR-0026,O:U251219C00044000,CALL,44.0,2025-12-19,14,0.0,DISCOVERY,CONTINUATION,2025-12-04T16:45:00+00:00,2025-12-04T17:00:00+00:00,2025-12-04T17:00:00+00:00,2.46,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-19T23:59:59.999999+00:00,U
OPT-LONG-59bf7bf2af015757,U-PR-0026,O:U251219P00044000,PUT,44.0,2025-12-19,14,0.0,DISCOVERY,CONTINUATION,2025-12-04T16:45:00+00:00,2025-12-04T17:00:00+00:00,2025-12-04T17:00:00+00:00,2.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-19T23:59:59.999999+00:00,U
OPT-LONG-6f09c334063978f4,U-PR-0028,O:U260116C00045000,CALL,45.0,2026-01-16,14,0.0,DISCOVERY,CONTINUATION,2026-01-02T19:00:00+00:00,2026-01-02T19:15:00+00:00,2026-01-02T19:15:00+00:00,2.02,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-01-16T23:59:59.999999+00:00,U
OPT-LONG-3c5b1100781e2f61,U-PR-0036,O:U260515C00023000,CALL,23.0,2026-05-15,30,0.0,HOLDOUT,CONTINUATION,2026-04-13T19:30:00+00:00,2026-04-13T19:45:00+00:00,2026-04-13T19:45:00+00:00,2.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-04T19:45:00+00:00,U
OPT-LONG-4033e8f62dd33201,U-PR-0038,O:U260605C00027500,CALL,27.5,2026-06-05,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-06T19:30:00+00:00,2026-05-06T19:45:00+00:00,2026-05-06T19:45:00+00:00,3.06,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-27T19:45:00+00:00,U
OPT-LONG-466e415c2d208386,U-PR-0040,O:U260618C00030000,CALL,30.0,2026-06-18,14,0.0,HOLDOUT,ENTRY_FORMING,2026-06-04T18:15:00+00:00,2026-06-04T18:30:00+00:00,2026-06-04T18:30:00+00:00,1.91,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-18T23:59:59.999999+00:00,U
OPT-LONG-0c7fb545ae508539,VALE-PR-0004,O:VALE241115C00011000,CALL,11.0,2024-11-15,30,0.0,DISCOVERY,ENTRY_FORMING,2024-10-16T13:30:00+00:00,2024-10-16T13:45:00+00:00,2024-10-16T13:45:00+00:00,0.39,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-06T13:45:00+00:00,VALE
